Recall,Precision
1.0,0.029425079221367133
1.0,0.029431741000679194
1.0,0.029438405797101448
1.0,0.02944507361268403
1.0,0.02945174444947893
1.0,0.029458418309539994
1.0,0.02946509519492294
1.0,0.02947177510768533
1.0,0.02947845804988662
1.0,0.029485144023588115
1.0,0.029491833030852996
1.0,0.029498525073746312
1.0,0.029505220154335
1.0,0.029511918274687854
1.0,0.029518619436875566
1.0,0.0295253236429707
1.0,0.029532030895047707
1.0,0.029538741195182912
1.0,0.029545454545454545
1.0,0.029552170947942713
1.0,0.02955889040472942
1.0,0.029565612917898568
1.0,0.029572338489535943
1.0,0.02957906712172924
1.0,0.029585798816568046
1.0,0.029592533576143866
1.0,0.02959927140255009
1.0,0.029606012297882033
1.0,0.029612756264236904
1.0,0.02961950330371383
1.0,0.029626253418413857
1.0,0.029633006610439935
1.0,0.029639762881896944
1.0,0.029646522234891677
1.0,0.029653284671532845
1.0,0.029660050193931097
1.0,0.029666818804198997
1.0,0.02967359050445104
1.0,0.02968036529680365
1.0,0.0296871431833752
1.0,0.029693924166285975
1.0,0.029700708247658213
1.0,0.029707495429616086
1.0,0.029714285714285714
1.0,0.029721079103795154
1.0,0.02972787560027441
1.0,0.029734675205855442
1.0,0.029741477922672156
1.0,0.029748283752860413
1.0,0.02975509269855802
1.0,0.02976190476190476
1.0,0.029768719945042363
1.0,0.02977553825011452
1.0,0.029782359679266894
1.0,0.029789184234647114
1.0,0.029796011918404766
1.0,0.029802842732691424
1.0,0.029809676679660627
1.0,0.02981651376146789
1.0,0.029823353980270705
1.0,0.029830197338228545
1.0,0.02983704383750287
1.0,0.029843893480257115
1.0,0.029850746268656716
1.0,0.029857602204869087
1.0,0.029864461291063633
1.0,0.029871323529411766
1.0,0.029878188922086876
1.0,0.029885057471264367
1.0,0.02989192917912164
1.0,0.029898804047838085
1.0,0.02990568207959512
1.0,0.02991256327657616
1.0,0.02991944764096663
1.0,0.02992633517495396
1.0,0.029933225880727606
1.0,0.029940119760479042
1.0,0.02994701681640175
1.0,0.029953917050691243
1.0,0.029960820465545056
1.0,0.02996772706316275
1.0,0.029974636845745906
1.0,0.029981549815498155
1.0,0.029988465974625143
1.0,0.029995385325334564
